unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1710246235, 0, 0, 1, 0, 0, 0.25%, 0, 0, 0, 1.47, 0, 1, 0.00%, 163, 0
1710246236, 0, 0, 7, 0, 0, 0.28%, 0, 0, 0, 703.33, 0, 212, 0.00%, 181, 0
1710246236, 0, 0, 10, 0, 0, 0.31%, 0, 0, 0, 1043.33, 0, 525, 0.00%, 205, 0
1710246236, 0, 4, 11, 0, 0, 0.31%, 0, 0, 0, 1296.67, 0, 914, 0.00%, 206, 0
1710246237, 0, 4, 11, 0, 0, 0.31%, 0, 0, 0, 1370.00, 0, 1325, 0.00%, 206, 0
1710246237, 0, 6, 11, 0, 0, 0.31%, 0, 0, 0, 1450.00, 0, 1760, 0.00%, 206, 0
1710246237, 0, 6, 11, 0, 0, 0.31%, 0, 0, 0, 1480.00, 0, 2204, 0.00%, 206, 0
1710246238, 0, 7, 11, 0, 0, 0.31%, 0, 0, 0, 1640.00, 0, 2696, 0.00%, 206, 0
1710246238, 0, 8, 13, 0, 0, 0.33%, 0, 0, 0, 1620.00, 0, 3182, 0.00%, 215, 0
1710246238, 0, 8, 14, 0, 0, 0.33%, 0, 0, 0, 1556.67, 0, 3649, 0.00%, 216, 0
1710246238, 0, 9, 14, 0, 0, 0.33%, 0, 0, 0, 1653.33, 0, 4145, 0.00%, 216, 0
1710246239, 0, 10, 14, 0, 0, 0.33%, 0, 0, 0, 1670.00, 0, 4646, 0.00%, 216, 0
1710246239, 0, 10, 14, 0, 0, 0.33%, 0, 0, 0, 1690.00, 0, 5153, 0.00%, 216, 0
1710246239, 0, 11, 14, 0, 0, 0.33%, 0, 0, 0, 1726.67, 0, 5671, 0.00%, 216, 0
1710246240, 0, 12, 14, 0, 0, 0.33%, 0, 0, 0, 1766.67, 0, 6201, 0.00%, 216, 0
1710246240, 0, 12, 15, 0, 0, 0.36%, 0, 0, 0, 1683.33, 0, 6706, 0.00%, 236, 0
1710246240, 0, 13, 15, 0, 0, 0.36%, 0, 0, 0, 1806.67, 0, 7248, 0.00%, 236, 0
1710246241, 0, 14, 16, 0, 0, 0.36%, 0, 0, 0, 1610.00, 0, 7731, 0.00%, 238, 0
1710246241, 0, 14, 18, 0, 0, 0.37%, 0, 0, 0, 1610.00, 0, 8214, 0.00%, 244, 0
1710246241, 0, 15, 18, 0, 0, 0.37%, 0, 0, 0, 1286.67, 0, 8600, 0.00%, 244, 0
1710246241, 0, 15, 19, 0, 0, 0.37%, 0, 0, 0, 1780.00, 0, 9134, 0.00%, 245, 0
1710246242, 0, 16, 20, 0, 0, 0.64%, 0, 0, 0, 1483.33, 0, 9579, 0.00%, 421, 0
1710246242, 0, 17, 21, 0, 0, 0.64%, 0, 0, 0, 1570.00, 0, 10050, 0.00%, 422, 0
1710246242, 0, 19, 24, 0, 0, 0.68%, 0, 0, 0, 1714.29, 0, 10566, 0.00%, 445, 0
1710246243, 0, 19, 40, 0, 0, 0.85%, 0, 0, 0, 1256.67, 0, 10943, 0.00%, 555, 0
1710246243, 0, 20, 47, 0, 0, 0.88%, 0, 0, 0, 1563.33, 0, 11412, 0.00%, 579, 0
1710246243, 0, 22, 48, 0, 0, 0.89%, 0, 0, 0, 1733.33, 0, 11932, 0.00%, 580, 0
1710246244, 0, 23, 53, 0, 0, 0.92%, 0, 0, 0, 1696.67, 0, 12441, 0.00%, 604, 0
1710246244, 0, 24, 66, 0, 0, 0.96%, 0, 0, 0, 1410.00, 0, 12864, 0.00%, 630, 0
1710246244, 0, 25, 71, 0, 0, 0.96%, 0, 0, 0, 1500.00, 0, 13314, 0.00%, 630, 0
1710246244, 0, 26, 72, 0, 0, 0.96%, 0, 0, 0, 1473.33, 0, 13756, 0.00%, 631, 0
1710246245, 0, 27, 73, 0, 0, 0.97%, 0, 0, 0, 1666.67, 0, 14256, 0.00%, 635, 0
1710246245, 0, 28, 77, 0, 0, 0.97%, 0, 0, 0, 1553.33, 0, 14722, 0.00%, 637, 0
1710246245, 0, 29, 81, 0, 0, 0.97%, 0, 0, 0, 1683.33, 0, 15227, 0.00%, 637, 0
1710246246, 0, 30, 83, 0, 0, 0.97%, 0, 0, 0, 1690.00, 0, 15734, 0.00%, 637, 0
1710246246, 0, 31, 86, 0, 0, 0.97%, 0, 0, 0, 1646.67, 0, 16228, 0.00%, 638, 0
1710246246, 0, 32, 86, 0, 0, 0.97%, 0, 0, 0, 1546.67, 0, 16692, 0.00%, 638, 0
1710246247, 0, 33, 88, 0, 0, 0.98%, 0, 0, 0, 1626.67, 0, 17180, 0.00%, 640, 0
1710246247, 0, 34, 88, 0, 0, 0.98%, 0, 0, 0, 1696.67, 0, 17689, 0.00%, 640, 0
1710246247, 0, 35, 88, 0, 0, 0.98%, 0, 0, 0, 1683.33, 0, 18194, 0.00%, 640, 0
1710246247, 0, 38, 88, 0, 0, 0.98%, 0, 0, 0, 1736.67, 0, 18715, 0.00%, 640, 0
1710246248, 0, 39, 90, 0, 0, 0.98%, 0, 0, 0, 1463.33, 0, 19154, 0.00%, 641, 0
1710246248, 0, 40, 90, 0, 0, 0.98%, 0, 0, 0, 1726.67, 0, 19672, 0.00%, 641, 0
1710246248, 0, 41, 90, 0, 0, 0.98%, 0, 0, 0, 1040.00, 0, 19984, 0.00%, 641, 0
1710246249, 0, 41, 91, 0, 0, 0.98%, 0, 0, 0, 739.41, 0, 20211, 0.00%, 641, 0
1710246249, 0, 42, 91, 0, 0, 0.98%, 0, 0, 0, 893.33, 0, 20479, 0.00%, 641, 0
1710246249, 0, 42, 91, 0, 0, 0.98%, 0, 0, 0, 1326.67, 0, 20877, 0.00%, 641, 0
1710246250, 0, 43, 92, 0, 0, 0.98%, 0, 0, 0, 1653.33, 0, 21373, 0.00%, 641, 0
1710246250, 0, 45, 93, 0, 0, 0.98%, 0, 0, 0, 1606.67, 0, 21855, 0.00%, 641, 0
1710246250, 0, 48, 93, 0, 0, 0.98%, 0, 0, 0, 1700.00, 0, 22365, 0.00%, 641, 0
1710246250, 0, 49, 94, 0, 0, 0.98%, 0, 0, 0, 1250.00, 0, 22740, 0.00%, 641, 0
1710246251, 0, 50, 95, 0, 0, 0.98%, 0, 0, 0, 1513.33, 0, 23194, 0.00%, 645, 0
1710246251, 0, 53, 95, 0, 0, 0.98%, 0, 0, 0, 1573.33, 0, 23666, 0.00%, 645, 0
1710246251, 0, 54, 95, 0, 0, 0.98%, 0, 0, 0, 1586.67, 0, 24142, 0.00%, 645, 0
1710246252, 0, 58, 96, 0, 0, 0.98%, 0, 0, 0, 1616.67, 0, 24627, 0.00%, 645, 0
1710246252, 0, 61, 99, 0, 0, 1.01%, 0, 0, 0, 1592.83, 0, 25116, 0.00%, 659, 0
1710246252, 0, 61, 102, 0, 0, 1.02%, 0, 0, 0, 707.24, 0, 25331, 0.00%, 666, 0
1710246253, 0, 63, 102, 0, 0, 1.02%, 0, 0, 0, 903.33, 0, 25602, 0.00%, 666, 0
1710246253, 0, 64, 102, 0, 0, 1.02%, 0, 0, 0, 1566.67, 0, 26072, 0.00%, 666, 0
1710246253, 0, 71, 102, 0, 0, 1.02%, 0, 0, 0, 1440.00, 0, 26504, 0.00%, 666, 0
1710246253, 0, 72, 102, 0, 0, 1.02%, 0, 0, 0, 1716.67, 0, 27019, 0.00%, 666, 0
1710246254, 0, 74, 102, 0, 0, 1.02%, 0, 0, 0, 1660.00, 0, 27517, 0.00%, 666, 0
1710246254, 0, 83, 102, 0, 0, 1.02%, 0, 0, 0, 1623.33, 0, 28004, 0.00%, 666, 0
1710246254, 0, 87, 103, 0, 0, 1.02%, 0, 0, 0, 1800.00, 0, 28544, 0.00%, 666, 0
1710246255, 0, 89, 103, 0, 0, 1.02%, 0, 0, 0, 1486.67, 0, 28990, 0.00%, 666, 0
1710246255, 0, 94, 105, 0, 0, 1.02%, 0, 0, 0, 1320.00, 0, 29386, 0.00%, 666, 0
1710246255, 0, 96, 105, 0, 0, 1.02%, 0, 0, 0, 1796.67, 0, 29925, 0.00%, 666, 0
1710246256, 0, 98, 106, 0, 0, 1.04%, 0, 0, 0, 838.98, 0, 30321, 0.00%, 683, 0
1710246256, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 11.60, 0, 30326, 0.00%, 683, 0
1710246256, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 56.67, 0, 30343, 0.00%, 683, 0
1710246257, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 53.76, 0, 30363, 0.00%, 683, 0
1710246257, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 5.79, 0, 30366, 0.00%, 683, 0
1710246258, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 97.97, 0, 30419, 0.00%, 683, 0
1710246258, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 48.98, 0, 30443, 0.00%, 683, 0
1710246259, 0, 98, 107, 0, 0, 1.04%, 0, 0, 0, 93.17, 0, 30488, 0.00%, 683, 0
1710246259, 0, 98, 108, 0, 0, 1.04%, 0, 0, 0, 68.74, 0, 30519, 0.00%, 683, 0
