,all_covered_probes_x,passed_seconds,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,row_wise_mean,unix_time
101,656,31,695.0,671.0,735.0,678.0,701.0,216.0,610.0,727.0,683.0,637.2,1710240475
102,656,31,695.0,671.0,735.0,678.0,701.0,216.0,610.0,727.0,683.0,637.2,1710240475
103,656,31,695.0,671.0,735.0,678.0,701.0,216.0,610.0,727.0,683.0,637.2,1710240475
104,656,31,695.0,671.0,735.0,678.0,701.0,216.0,610.0,727.0,683.0,637.2,1710240475
105,656,32,699.0,671.0,735.0,682.0,707.0,216.0,610.0,727.0,683.0,638.6,1710240476
106,656,32,699.0,671.0,735.0,682.0,708.0,216.0,610.0,727.0,683.0,638.7,1710240476
107,656,32,701.0,671.0,735.0,682.0,708.0,216.0,610.0,727.0,683.0,638.9,1710240476
108,656,33,701.0,671.0,735.0,682.0,708.0,216.0,610.0,727.0,683.0,638.9,1710240477
109,656,33,706.0,671.0,735.0,682.0,708.0,216.0,610.0,727.0,683.0,639.4,1710240477
110,659,33,709.0,677.0,735.0,682.0,708.0,216.0,610.0,727.0,683.0,640.6,1710240477
111,659,34,713.0,677.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.2,1710240478
112,660,34,714.0,677.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.4,1710240478
113,660,34,714.0,677.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.4,1710240478
114,660,34,714.0,677.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.4,1710240478
115,660,35,714.0,677.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.4,1710240479
116,660,35,714.0,678.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.5,1710240479
117,660,35,714.0,678.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.5,1710240479
118,660,36,714.0,678.0,735.0,684.0,708.0,216.0,610.0,727.0,683.0,641.5,1710240480
119,660,36,727.0,678.0,735.0,684.0,709.0,216.0,610.0,727.0,683.0,642.9,1710240480
120,660,36,727.0,678.0,735.0,714.0,709.0,216.0,610.0,727.0,683.0,645.9,1710240480
121,660,37,727.0,678.0,735.0,723.0,709.0,216.0,610.0,727.0,683.0,646.8,1710240481
122,660,37,727.0,678.0,735.0,728.0,709.0,216.0,610.0,727.0,683.0,647.3,1710240481
123,660,37,727.0,678.0,735.0,728.0,709.0,216.0,610.0,727.0,683.0,647.3,1710240481
124,660,37,727.0,678.0,735.0,728.0,709.0,216.0,610.0,727.0,683.0,647.3,1710240481
125,660,38,727.0,678.0,735.0,728.0,709.0,216.0,610.0,727.0,683.0,647.3,1710240482
126,660,38,727.0,678.0,735.0,728.0,710.0,216.0,610.0,727.0,683.0,647.4,1710240482
127,660,38,727.0,678.0,735.0,728.0,711.0,216.0,610.0,727.0,683.0,647.5,1710240482
128,660,39,727.0,678.0,735.0,728.0,711.0,216.0,610.0,727.0,683.0,647.5,1710240483
129,690,39,727.0,678.0,735.0,728.0,711.0,216.0,610.0,727.0,683.0,650.5,1710240483
130,690,39,727.0,678.0,735.0,728.0,711.0,216.0,610.0,727.0,683.0,650.5,1710240483
131,690,40,727.0,678.0,735.0,728.0,715.0,216.0,610.0,727.0,683.0,650.9,1710240484
132,690,40,727.0,678.0,735.0,728.0,715.0,216.0,610.0,727.0,683.0,650.9,1710240484
133,690,40,727.0,678.0,735.0,728.0,715.0,216.0,610.0,727.0,683.0,650.9,1710240484
134,690,41,727.0,678.0,735.0,728.0,738.0,216.0,610.0,727.0,683.0,653.2,1710240485
135,690,41,727.0,678.0,735.0,728.0,738.0,216.0,610.0,727.0,683.0,653.2,1710240485
136,705,41,727.0,678.0,735.0,728.0,738.0,216.0,610.0,727.0,683.0,654.7,1710240485
137,705,42,727.0,678.0,735.0,728.0,741.0,216.0,610.0,727.0,683.0,655.0,1710240486
138,705,42,729.0,678.0,735.0,729.0,741.0,216.0,610.0,727.0,683.0,655.3,1710240486
139,705,42,729.0,678.0,735.0,729.0,741.0,216.0,610.0,727.0,683.0,655.3,1710240486
140,705,42,729.0,678.0,735.0,729.0,741.0,216.0,610.0,727.0,683.0,655.3,1710240486
141,705,43,730.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,655.5,1710240487
142,705,43,730.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,655.5,1710240487
143,705,43,730.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,655.5,1710240487
144,705,44,730.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,655.5,1710240488
145,705,44,735.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,656.0,1710240488
146,705,44,735.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,656.0,1710240488
147,705,45,735.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,656.0,1710240489
148,705,45,735.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,656.0,1710240489
149,705,45,735.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,656.0,1710240489
150,705,45,735.0,678.0,735.0,730.0,741.0,216.0,610.0,727.0,683.0,656.0,1710240489
151,705,46,735.0,678.0,735.0,730.0,746.0,216.0,610.0,727.0,683.0,656.5,1710240490
152,705,46,735.0,678.0,735.0,730.0,746.0,216.0,610.0,727.0,683.0,656.5,1710240490
153,705,46,735.0,678.0,735.0,730.0,746.0,216.0,610.0,727.0,683.0,656.5,1710240490
154,705,47,735.0,678.0,735.0,731.0,746.0,216.0,610.0,727.0,683.0,656.6,1710240491
155,705,47,735.0,678.0,735.0,731.0,746.0,221.0,610.0,727.0,683.0,657.1,1710240491
156,705,47,735.0,678.0,735.0,731.0,746.0,221.0,610.0,727.0,683.0,657.1,1710240491
157,705,48,735.0,678.0,735.0,731.0,746.0,393.0,610.0,727.0,683.0,674.3,1710240492
158,705,48,735.0,678.0,735.0,731.0,746.0,393.0,610.0,727.0,683.0,674.3,1710240492
159,705,48,735.0,678.0,735.0,731.0,746.0,492.0,610.0,727.0,683.0,684.2,1710240492
160,705,48,735.0,678.0,735.0,731.0,746.0,492.0,610.0,727.0,683.0,684.2,1710240492
161,705,49,735.0,678.0,735.0,731.0,746.0,546.0,610.0,727.0,683.0,689.6,1710240493
162,705,49,735.0,678.0,735.0,731.0,746.0,552.0,610.0,727.0,683.0,690.2,1710240493
163,705,49,735.0,678.0,735.0,731.0,746.0,581.0,610.0,727.0,683.0,693.1,1710240493
164,705,50,735.0,678.0,735.0,736.0,746.0,604.0,610.0,727.0,683.0,695.9,1710240494
165,706,50,735.0,678.0,735.0,736.0,746.0,607.0,610.0,727.0,683.0,696.3,1710240494
166,706,50,735.0,678.0,735.0,736.0,746.0,607.0,610.0,727.0,683.0,696.3,1710240494
167,706,51,735.0,678.0,735.0,738.0,746.0,621.0,610.0,727.0,683.0,697.9,1710240495
168,706,51,735.0,678.0,735.0,738.0,746.0,629.0,610.0,727.0,683.0,698.7,1710240495
169,706,51,735.0,678.0,735.0,738.0,746.0,629.0,610.0,727.0,683.0,698.7,1710240495
170,706,51,735.0,678.0,735.0,738.0,746.0,629.0,610.0,727.0,683.0,698.7,1710240495
171,706,52,735.0,678.0,735.0,738.0,752.0,629.0,610.0,727.0,683.0,699.3,1710240496
172,706,52,735.0,678.0,735.0,738.0,752.0,631.0,610.0,727.0,683.0,699.5,1710240496
173,706,52,735.0,678.0,735.0,738.0,752.0,631.0,610.0,727.0,683.0,699.5,1710240496
174,706,53,735.0,678.0,735.0,738.0,752.0,631.0,610.0,727.0,683.0,699.5,1710240497
175,706,53,735.0,678.0,735.0,738.0,752.0,632.0,610.0,727.0,683.0,699.6,1710240497
176,706,53,735.0,678.0,735.0,738.0,752.0,633.0,610.0,727.0,683.0,699.7,1710240497
177,706,55,735.0,678.0,735.0,738.0,752.0,633.0,610.0,727.0,683.0,699.7,1710240499
178,706,56,735.0,678.0,735.0,738.0,753.0,647.0,610.0,727.0,683.0,701.2,1710240500
179,706,56,735.0,678.0,735.0,738.0,758.0,647.0,610.0,727.0,683.0,701.7,1710240500
180,706,56,735.0,678.0,735.0,738.0,758.0,647.0,610.0,727.0,683.0,701.7,1710240500
181,706,57,735.0,678.0,735.0,738.0,758.0,647.0,610.0,727.0,683.0,701.7,1710240501
182,706,57,735.0,678.0,735.0,738.0,760.0,647.0,610.0,727.0,683.0,701.9,1710240501
183,706,57,735.0,678.0,735.0,738.0,760.0,649.0,610.0,727.0,683.0,702.1,1710240501
184,706,58,735.0,678.0,735.0,738.0,760.0,649.0,610.0,727.0,683.0,702.1,1710240502
185,706,58,735.0,678.0,735.0,738.0,760.0,649.0,610.0,727.0,683.0,702.1,1710240502
186,706,58,735.0,678.0,735.0,738.0,760.0,650.0,610.0,727.0,683.0,702.2,1710240502
187,706,59,735.0,678.0,735.0,739.0,760.0,650.0,610.0,727.0,683.0,702.3,1710240503
188,706,59,735.0,678.0,735.0,739.0,760.0,650.0,610.0,727.0,683.0,702.3,1710240503
189,706,59,735.0,678.0,735.0,739.0,760.0,650.0,610.0,727.0,683.0,702.3,1710240503
190,706,59,735.0,678.0,735.0,739.0,760.0,651.0,610.0,727.0,683.0,702.4,1710240503
191,706,60,735.0,678.0,735.0,739.0,762.0,656.0,610.0,727.0,683.0,703.1,1710240504
192,706,60,735.0,678.0,735.0,739.0,762.0,660.0,610.0,727.0,683.0,703.5,1710240504
193,706,60,735.0,678.0,735.0,739.0,762.0,680.0,610.0,727.0,683.0,705.5,1710240504
194,706,61,735.0,678.0,735.0,739.0,762.0,680.0,610.0,727.0,683.0,705.5,1710240505
195,706,61,735.0,678.0,735.0,739.0,762.0,680.0,610.0,727.0,683.0,705.5,1710240505
196,706,61,735.0,678.0,735.0,739.0,762.0,680.0,610.0,727.0,683.0,705.5,1710240505
197,706,62,735.0,678.0,735.0,739.0,762.0,714.0,610.0,727.0,683.0,708.9,1710240506
198,706,62,735.0,678.0,735.0,739.0,762.0,718.0,610.0,727.0,683.0,709.3,1710240506
199,706,62,735.0,678.0,735.0,739.0,762.0,718.0,610.0,727.0,683.0,709.3,1710240506
200,706,63,735.0,678.0,735.0,739.0,762.0,718.0,610.0,727.0,683.0,709.3,1710240507
201,706,63,735.0,678.0,735.0,739.0,762.0,718.0,610.0,727.0,683.0,709.3,1710240507
202,706,63,735.0,678.0,735.0,739.0,762.0,719.0,610.0,727.0,683.0,709.4,1710240507
203,706,63,735.0,678.0,735.0,739.0,762.0,719.0,610.0,727.0,683.0,709.4,1710240507
204,706,64,735.0,678.0,735.0,739.0,762.0,722.0,610.0,727.0,683.0,709.7,1710240508
205,706,64,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240508
206,706,64,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240508
207,706,65,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240509
208,706,65,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240509
209,706,65,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240509
210,706,66,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240510
211,706,66,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240510
212,706,66,735.0,678.0,735.0,739.0,762.0,739.0,610.0,727.0,683.0,711.4,1710240510
213,706,67,735.0,678.0,735.0,739.0,762.0,746.0,610.0,727.0,683.0,712.1,1710240511
214,706,67,735.0,678.0,735.0,739.0,762.0,751.0,610.0,727.0,683.0,712.6,1710240511
215,706,67,735.0,678.0,735.0,739.0,762.0,751.0,610.0,727.0,683.0,712.6,1710240511
216,706,68,735.0,678.0,735.0,739.0,762.0,751.0,610.0,727.0,683.0,712.6,1710240512
217,706,68,735.0,678.0,735.0,739.0,762.0,756.0,610.0,727.0,683.0,713.1,1710240512
218,706,68,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240512
219,706,69,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240513
220,706,69,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240513
221,706,69,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240513
222,706,69,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240513
223,706,70,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240514
224,706,70,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240514
225,706,70,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240514
226,706,71,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240515
227,706,71,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240515
228,706,71,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240515
229,706,72,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240516
230,706,72,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240516
231,706,72,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240516
232,706,73,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240517
233,706,73,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240517
234,706,73,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240517
235,706,74,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240518
236,706,74,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240518
237,706,74,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240518
238,706,74,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240518
239,706,75,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240519
240,706,75,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240519
241,706,75,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240519
242,706,76,735.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,713.5,1710240520
243,706,76,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240520
244,706,76,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240520
245,706,77,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240521
246,706,77,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240521
247,706,77,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240521
248,706,78,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240522
249,706,78,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240522
250,706,78,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240522
251,706,79,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240523
252,706,79,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240523
253,706,79,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240523
254,706,79,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240523
255,706,80,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240524
256,706,80,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240524
257,706,80,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240524
258,706,81,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240525
259,706,81,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240525
260,706,81,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240525
261,706,82,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240526
262,706,82,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240526
263,706,82,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240526
264,706,83,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240527
265,706,83,741.0,678.0,735.0,739.0,766.0,756.0,610.0,727.0,683.0,714.1,1710240527
266,706,84,741.0,678.0,735.0,740.0,766.0,756.0,610.0,727.0,683.0,714.2,1710240528
267,706,84,741.0,678.0,735.0,740.0,766.0,756.0,610.0,727.0,683.0,714.2,1710240528
268,706,84,741.0,678.0,735.0,740.0,766.0,756.0,610.0,727.0,683.0,714.2,1710240528
