unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1710291368, 0, 0, 1, 0, 0, 0.47%, 0, 0, 0, 0.88, 0, 1, 0.00%, 307, 0
1710291368, 0, 0, 16, 0, 0, 0.84%, 0, 0, 0, 229.24, 0, 70, 0.00%, 551, 0
1710291369, 0, 0, 26, 0, 0, 0.90%, 0, 0, 0, 455.74, 0, 209, 0.00%, 588, 0
1710291369, 0, 0, 30, 0, 0, 0.90%, 0, 0, 0, 316.67, 0, 304, 0.00%, 588, 0
1710291369, 0, 1, 37, 0, 0, 1.18%, 0, 0, 0, 660.07, 0, 504, 0.00%, 772, 0
1710291370, 0, 1, 42, 0, 0, 1.19%, 0, 0, 0, 727.57, 0, 723, 0.00%, 780, 0
1710291370, 0, 2, 42, 0, 0, 1.19%, 0, 0, 0, 886.67, 0, 989, 0.00%, 780, 0
1710291370, 0, 3, 47, 0, 0, 1.19%, 0, 0, 0, 836.67, 0, 1240, 0.00%, 780, 0
1710291370, 0, 4, 49, 0, 0, 1.19%, 0, 0, 0, 1016.67, 0, 1545, 0.00%, 782, 0
1710291371, 0, 4, 52, 0, 0, 1.21%, 0, 0, 0, 808.58, 0, 1790, 0.00%, 791, 0
1710291371, 0, 5, 61, 0, 0, 1.57%, 0, 0, 0, 776.67, 5, 2018, 1.40%, 1026, 918
1710291371, 0, 6, 66, 0, 0, 1.58%, 0, 0, 0, 1066.67, 6, 2337, 1.41%, 1034, 926
1710291372, 0, 7, 69, 0, 0, 1.59%, 0, 0, 0, 926.67, 6, 2615, 1.41%, 1042, 926
1710291372, 0, 8, 69, 0, 0, 1.59%, 0, 0, 0, 740.00, 6, 2837, 1.41%, 1042, 926
1710291372, 0, 9, 72, 0, 0, 1.61%, 0, 0, 0, 933.33, 7, 3116, 1.43%, 1058, 937
1710291373, 0, 11, 77, 0, 0, 1.63%, 0, 0, 0, 836.67, 12, 3362, 1.45%, 1071, 953
1710291373, 0, 11, 78, 0, 0, 1.64%, 0, 0, 0, 419.35, 16, 3488, 1.46%, 1075, 957
1710291373, 0, 12, 82, 0, 0, 1.64%, 0, 0, 0, 598.01, 21, 3663, 1.48%, 1075, 969
1710291373, 0, 13, 83, 0, 0, 1.64%, 0, 0, 0, 980.00, 21, 3957, 1.48%, 1075, 969
1710291374, 0, 14, 84, 0, 0, 1.64%, 0, 0, 0, 1036.67, 21, 4268, 1.48%, 1075, 969
1710291374, 0, 17, 84, 0, 0, 1.64%, 0, 0, 0, 1043.33, 21, 4581, 1.48%, 1075, 969
1710291374, 0, 19, 84, 0, 0, 1.64%, 0, 0, 0, 1269.10, 21, 4963, 1.48%, 1075, 969
1710291375, 0, 19, 86, 0, 0, 1.64%, 0, 0, 0, 930.00, 23, 5240, 1.48%, 1075, 969
1710291375, 0, 21, 87, 0, 0, 1.64%, 0, 0, 0, 1050.00, 24, 5554, 1.48%, 1075, 969
1710291375, 0, 22, 87, 0, 0, 1.64%, 0, 0, 0, 986.67, 24, 5850, 1.48%, 1075, 969
1710291376, 0, 34, 88, 0, 0, 1.64%, 0, 0, 0, 1160.00, 25, 6197, 1.48%, 1075, 969
1710291376, 0, 34, 91, 0, 0, 1.64%, 0, 0, 0, 813.33, 31, 6435, 1.48%, 1075, 969
1710291376, 0, 36, 91, 0, 0, 1.64%, 0, 0, 0, 970.00, 32, 6725, 1.48%, 1075, 969
1710291376, 0, 37, 91, 0, 0, 1.64%, 0, 0, 0, 1136.67, 34, 7064, 1.48%, 1075, 969
1710291377, 0, 39, 94, 0, 0, 1.64%, 0, 0, 0, 1120.00, 35, 7399, 1.49%, 1075, 974
1710291377, 0, 40, 95, 0, 0, 1.64%, 0, 0, 0, 1170.00, 35, 7750, 1.49%, 1076, 974
1710291377, 0, 41, 95, 0, 0, 1.64%, 0, 0, 0, 1186.67, 36, 8105, 1.49%, 1076, 974
