unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1710332972, 0, 0, 1, 0, 0, 0.29%, 0, 0, 0, 1.25, 0, 1, 0.00%, 188, 0
1710332972, 0, 0, 16, 0, 0, 1.50%, 0, 0, 0, 373.33, 1, 112, 1.39%, 984, 910
1710332973, 0, 1, 33, 0, 0, 1.55%, 0, 0, 0, 653.33, 1, 308, 1.39%, 1018, 910
1710332973, 0, 4, 40, 0, 0, 1.56%, 0, 0, 0, 796.67, 1, 547, 1.39%, 1021, 910
1710332973, 0, 6, 44, 0, 0, 1.57%, 0, 0, 0, 906.67, 1, 819, 1.39%, 1031, 910
1710332974, 0, 7, 60, 0, 0, 1.59%, 0, 0, 0, 856.67, 7, 1070, 1.41%, 1041, 927
1710332974, 0, 8, 61, 0, 0, 1.60%, 0, 0, 0, 1056.67, 7, 1387, 1.41%, 1046, 927
1710332974, 0, 9, 62, 0, 0, 1.61%, 0, 0, 0, 1130.00, 8, 1725, 1.41%, 1054, 927
1710332974, 0, 10, 64, 0, 0, 1.61%, 0, 0, 0, 1100.00, 8, 2055, 1.41%, 1055, 927
1710332975, 0, 12, 70, 0, 0, 1.62%, 0, 0, 0, 1143.33, 12, 2394, 1.46%, 1064, 955
1710332975, 0, 13, 71, 0, 0, 1.62%, 0, 0, 0, 1183.33, 12, 2749, 1.46%, 1064, 955
1710332975, 0, 14, 74, 0, 0, 1.63%, 0, 0, 0, 1323.33, 15, 3143, 1.46%, 1070, 955
1710332976, 0, 15, 80, 0, 0, 1.64%, 0, 0, 0, 976.67, 70, 3381, 1.46%, 1072, 956
1710332976, 0, 15, 82, 0, 0, 1.64%, 0, 0, 0, 976.67, 153, 3591, 1.47%, 1072, 961
1710332976, 0, 15, 86, 0, 0, 1.64%, 0, 0, 0, 1030.00, 238, 3815, 1.47%, 1072, 961
1710332977, 0, 18, 87, 0, 0, 1.64%, 0, 0, 0, 1360.00, 248, 4213, 1.47%, 1072, 961
1710332977, 0, 19, 90, 0, 0, 1.66%, 0, 0, 0, 1433.33, 252, 4639, 1.48%, 1087, 973
1710332977, 0, 20, 93, 0, 0, 1.67%, 0, 0, 0, 1410.00, 258, 5056, 1.48%, 1092, 973
1710332977, 0, 24, 94, 0, 0, 1.67%, 0, 0, 0, 1390.00, 262, 5469, 1.48%, 1092, 973
1710332978, 0, 28, 96, 0, 0, 1.67%, 0, 0, 0, 1320.00, 263, 5864, 1.48%, 1092, 973
1710332978, 0, 30, 96, 0, 0, 1.67%, 0, 0, 0, 1340.00, 264, 6265, 1.48%, 1092, 973
1710332978, 0, 36, 96, 0, 0, 1.67%, 0, 0, 0, 1226.67, 278, 6619, 1.48%, 1092, 973
1710332979, 0, 36, 99, 0, 0, 1.67%, 0, 0, 0, 1150.00, 284, 6958, 1.48%, 1092, 973
1710332979, 0, 40, 100, 0, 0, 1.67%, 0, 0, 0, 1206.67, 285, 7319, 1.48%, 1092, 973
1710332979, 0, 42, 101, 0, 0, 1.67%, 0, 0, 0, 1340.00, 286, 7720, 1.48%, 1092, 973
1710332980, 0, 42, 103, 0, 0, 1.67%, 0, 0, 0, 1173.33, 286, 8072, 1.48%, 1092, 973
1710332980, 0, 44, 103, 0, 0, 1.67%, 0, 0, 0, 1110.00, 332, 8359, 1.48%, 1092, 973
1710332980, 0, 44, 103, 0, 0, 1.67%, 0, 0, 0, 1130.00, 379, 8651, 1.48%, 1092, 973
1710332980, 0, 45, 105, 0, 0, 1.67%, 0, 0, 0, 1063.33, 409, 8940, 1.49%, 1092, 978
1710332981, 0, 47, 105, 0, 0, 1.67%, 0, 0, 0, 1099.67, 441, 9239, 1.49%, 1092, 978
1710332981, 0, 47, 105, 0, 0, 1.67%, 0, 0, 0, 1006.64, 483, 9500, 1.49%, 1092, 978
1710332981, 0, 49, 105, 0, 0, 1.67%, 0, 0, 0, 1036.67, 532, 9762, 1.49%, 1092, 978
1710332982, 0, 51, 105, 0, 0, 1.67%, 0, 0, 0, 1133.99, 542, 10099, 1.49%, 1092, 978
