unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1710329369, 0, 0, 1, 0, 0, 0.65%, 0, 0, 0, 0.71, 0, 1, 0.00%, 428, 0
1710329369, 0, 0, 10, 0, 0, 0.81%, 0, 0, 0, 152.32, 0, 47, 0.00%, 534, 0
1710329369, 0, 0, 17, 0, 0, 0.86%, 0, 0, 0, 290.43, 0, 135, 0.00%, 562, 0
1710329369, 0, 0, 23, 0, 0, 0.87%, 0, 0, 0, 388.70, 0, 252, 0.00%, 570, 0
1710329370, 0, 0, 28, 0, 0, 0.88%, 0, 0, 0, 466.67, 0, 392, 0.00%, 579, 0
1710329370, 0, 0, 30, 0, 0, 0.89%, 0, 0, 0, 693.07, 0, 602, 0.00%, 581, 0
1710329370, 0, 1, 39, 0, 0, 1.53%, 0, 0, 0, 683.33, 1, 806, 1.34%, 1003, 878
1710329371, 0, 1, 53, 0, 0, 1.62%, 0, 0, 0, 735.97, 3, 1027, 1.37%, 1059, 900
1710329371, 0, 2, 59, 0, 0, 1.62%, 0, 0, 0, 873.75, 3, 1290, 1.37%, 1061, 900
1710329371, 0, 3, 61, 0, 0, 1.62%, 0, 0, 0, 860.00, 3, 1548, 1.37%, 1061, 900
1710329372, 0, 4, 66, 0, 0, 1.63%, 0, 0, 0, 980.00, 3, 1842, 1.37%, 1067, 900
1710329372, 0, 5, 70, 0, 0, 1.63%, 0, 0, 0, 910.00, 3, 2115, 1.37%, 1067, 900
1710329372, 0, 6, 74, 0, 0, 1.63%, 0, 0, 0, 750.00, 3, 2340, 1.37%, 1067, 900
1710329372, 0, 7, 74, 0, 0, 1.63%, 0, 0, 0, 890.00, 3, 2607, 1.37%, 1067, 900
1710329373, 0, 9, 75, 0, 0, 1.63%, 0, 0, 0, 1050.00, 3, 2922, 1.37%, 1069, 900
1710329373, 0, 9, 75, 0, 0, 1.63%, 0, 0, 0, 940.00, 3, 3204, 1.37%, 1069, 900
1710329373, 0, 10, 75, 0, 0, 1.63%, 0, 0, 0, 783.33, 3, 3439, 1.37%, 1069, 900
1710329374, 0, 11, 77, 0, 0, 1.63%, 0, 0, 0, 960.00, 3, 3727, 1.37%, 1069, 900
1710329374, 0, 12, 78, 0, 0, 1.63%, 0, 0, 0, 1026.67, 3, 4035, 1.37%, 1070, 900
1710329374, 0, 14, 78, 0, 0, 1.63%, 0, 0, 0, 1070.00, 3, 4356, 1.37%, 1070, 900
1710329375, 0, 16, 79, 0, 0, 1.63%, 0, 0, 0, 1070.00, 3, 4677, 1.37%, 1070, 900
1710329375, 0, 17, 79, 0, 0, 1.63%, 0, 0, 0, 900.00, 3, 4947, 1.37%, 1070, 900
1710329375, 0, 18, 79, 0, 0, 1.63%, 0, 0, 0, 1093.33, 3, 5275, 1.37%, 1070, 900
1710329375, 0, 24, 79, 0, 0, 1.63%, 0, 0, 0, 1103.33, 3, 5606, 1.37%, 1070, 900
1710329376, 0, 26, 79, 0, 0, 1.63%, 0, 0, 0, 760.00, 3, 5834, 1.37%, 1070, 900
1710329376, 0, 28, 79, 0, 0, 1.63%, 0, 0, 0, 913.33, 3, 6108, 1.37%, 1070, 900
1710329376, 0, 31, 80, 0, 0, 1.63%, 0, 0, 0, 880.88, 10, 6382, 1.40%, 1070, 920
1710329377, 0, 31, 81, 0, 0, 1.63%, 0, 0, 0, 693.33, 15, 6585, 1.40%, 1070, 920
1710329377, 0, 32, 82, 0, 0, 1.64%, 0, 0, 0, 686.67, 15, 6791, 1.40%, 1075, 920
1710329377, 0, 33, 83, 0, 0, 1.64%, 0, 0, 0, 887.42, 29, 7045, 1.40%, 1075, 920
1710329378, 0, 33, 87, 0, 0, 1.64%, 0, 0, 0, 520.00, 88, 7142, 1.42%, 1077, 929
1710329378, 0, 33, 89, 0, 0, 1.65%, 0, 0, 0, 596.67, 147, 7262, 1.47%, 1081, 961
1710329378, 0, 33, 91, 0, 0, 1.65%, 0, 0, 0, 553.33, 210, 7365, 1.47%, 1081, 964
1710329378, 0, 33, 92, 0, 0, 1.65%, 0, 0, 0, 520.00, 274, 7457, 1.47%, 1081, 965
1710329379, 0, 35, 94, 0, 0, 1.65%, 0, 0, 0, 706.67, 315, 7628, 1.48%, 1082, 967
1710329379, 0, 35, 96, 0, 0, 1.65%, 0, 0, 0, 956.67, 317, 7913, 1.48%, 1084, 969
1710329379, 0, 36, 96, 0, 0, 1.65%, 0, 0, 0, 1033.33, 318, 8222, 1.48%, 1084, 969
1710329380, 0, 40, 96, 0, 0, 1.65%, 0, 0, 0, 1103.33, 319, 8552, 1.48%, 1084, 969
1710329380, 0, 40, 96, 0, 0, 1.65%, 0, 0, 0, 903.33, 320, 8822, 1.48%, 1084, 969
1710329380, 0, 41, 99, 0, 0, 1.65%, 0, 0, 0, 913.33, 325, 9091, 1.48%, 1084, 969
1710329381, 0, 42, 99, 0, 0, 1.65%, 0, 0, 0, 986.67, 326, 9386, 1.48%, 1084, 969
1710329381, 0, 42, 99, 0, 0, 1.65%, 0, 0, 0, 613.33, 327, 9569, 1.48%, 1084, 969
1710329381, 0, 42, 99, 0, 0, 1.65%, 0, 0, 0, 670.00, 330, 9767, 1.48%, 1084, 969
1710329381, 0, 43, 100, 0, 0, 1.65%, 0, 0, 0, 853.33, 333, 10020, 1.48%, 1084, 969
1710329382, 0, 46, 103, 0, 0, 1.67%, 0, 0, 0, 940.00, 333, 10302, 1.48%, 1092, 969
