unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1707265539, 0, 0, 1, 0, 0, 1.34%, 0, 0, 0, 1.47, 1, 0, 1.34%, 878, 878
1707265539, 0, 0, 24, 0, 0, 1.52%, 0, 0, 0, 206.67, 63, 0, 1.52%, 994, 994
1707265539, 0, 0, 32, 0, 0, 1.52%, 0, 0, 0, 370.00, 174, 0, 1.52%, 994, 994
1707265539, 0, 0, 38, 0, 0, 1.52%, 0, 0, 0, 451.83, 310, 0, 1.52%, 994, 994
1707265540, 0, 0, 38, 0, 0, 1.52%, 0, 0, 0, 586.09, 487, 0, 1.52%, 994, 994
1707265540, 0, 0, 38, 0, 0, 1.52%, 0, 0, 0, 616.67, 672, 0, 1.52%, 994, 994
1707265540, 0, 0, 38, 0, 0, 1.52%, 0, 0, 0, 621.26, 859, 0, 1.52%, 994, 994
1707265541, 0, 1, 38, 0, 0, 1.52%, 0, 0, 0, 604.65, 1041, 0, 1.52%, 994, 994
1707265541, 0, 1, 38, 0, 0, 1.52%, 0, 0, 0, 676.67, 1244, 0, 1.52%, 994, 994
1707265541, 0, 1, 38, 0, 0, 1.52%, 0, 0, 0, 666.67, 1444, 0, 1.52%, 994, 994
1707265542, 0, 1, 38, 0, 0, 1.52%, 0, 0, 0, 623.33, 1631, 0, 1.52%, 994, 994
1707265542, 0, 3, 38, 0, 0, 1.52%, 0, 0, 0, 624.58, 1819, 0, 1.52%, 994, 994
1707265542, 0, 3, 38, 0, 0, 1.52%, 0, 0, 0, 630.00, 2008, 0, 1.52%, 994, 994
1707265542, 0, 3, 38, 0, 0, 1.52%, 0, 0, 0, 647.84, 2203, 0, 1.52%, 994, 994
1707265543, 0, 3, 38, 0, 0, 1.52%, 0, 0, 0, 584.72, 2379, 0, 1.52%, 994, 994
1707265543, 0, 3, 38, 0, 0, 1.52%, 0, 0, 0, 656.67, 2576, 0, 1.52%, 994, 994
1707265543, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 658.94, 2775, 0, 1.52%, 994, 994
1707265544, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 346.67, 2879, 0, 1.52%, 994, 994
1707265544, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 375.42, 2992, 0, 1.52%, 994, 994
1707265544, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 378.74, 3106, 0, 1.52%, 994, 994
1707265545, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 368.77, 3217, 0, 1.52%, 994, 994
1707265545, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 380.00, 3331, 0, 1.52%, 994, 994
1707265545, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 370.86, 3443, 0, 1.52%, 994, 994
1707265545, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 380.79, 3558, 0, 1.52%, 994, 994
1707265546, 0, 6, 38, 0, 0, 1.52%, 0, 0, 0, 390.00, 3675, 0, 1.52%, 994, 994
1707265546, 0, 7, 38, 0, 0, 1.52%, 0, 0, 0, 706.67, 3887, 0, 1.52%, 994, 994
1707265546, 0, 7, 38, 0, 0, 1.52%, 0, 0, 0, 1030.00, 4196, 0, 1.52%, 994, 994
1707265547, 0, 8, 38, 0, 0, 1.52%, 0, 0, 0, 943.33, 4479, 0, 1.52%, 994, 994
1707265547, 0, 8, 38, 0, 0, 1.52%, 0, 0, 0, 787.38, 4716, 0, 1.52%, 994, 994
1707265547, 0, 8, 38, 0, 0, 1.52%, 0, 0, 0, 756.67, 4943, 0, 1.52%, 994, 994
1707265548, 0, 10, 38, 0, 0, 1.52%, 0, 0, 0, 796.67, 5182, 0, 1.52%, 994, 994
1707265548, 0, 13, 38, 0, 0, 1.52%, 0, 0, 0, 538.21, 5344, 0, 1.52%, 994, 994
1707265548, 0, 18, 38, 0, 0, 1.52%, 0, 0, 0, 610.00, 5527, 0, 1.52%, 994, 994
1707265548, 0, 22, 38, 0, 0, 1.52%, 0, 0, 0, 566.67, 5697, 0, 1.52%, 994, 994
1707265549, 0, 26, 38, 0, 0, 1.52%, 0, 0, 0, 646.67, 5891, 0, 1.52%, 994, 994
1707265549, 0, 30, 38, 0, 0, 1.52%, 0, 0, 0, 476.67, 6034, 0, 1.52%, 994, 994
1707265549, 0, 33, 38, 0, 0, 1.52%, 0, 0, 0, 548.17, 6199, 0, 1.52%, 994, 994
1707265550, 0, 36, 38, 0, 0, 1.52%, 0, 0, 0, 430.00, 6328, 0, 1.52%, 994, 994
1707265550, 1, 0, 38, 0, 0, 1.52%, 0, 0, 0, 723.33, 6545, 0, 1.52%, 994, 994
1707265550, 1, 0, 38, 0, 0, 1.52%, 0, 0, 0, 790.00, 6782, 0, 1.52%, 994, 994
1707265551, 1, 0, 38, 0, 0, 1.52%, 0, 0, 0, 793.33, 7020, 0, 1.52%, 994, 994
1707265551, 1, 0, 38, 0, 0, 1.52%, 0, 0, 0, 783.33, 7255, 0, 1.52%, 994, 994
1707265551, 1, 1, 38, 0, 0, 1.52%, 0, 0, 0, 726.67, 7473, 0, 1.52%, 994, 994
1707265551, 1, 1, 38, 0, 0, 1.52%, 0, 0, 0, 710.00, 7686, 0, 1.52%, 994, 994
1707265552, 1, 1, 38, 0, 0, 1.52%, 0, 0, 0, 764.12, 7916, 0, 1.52%, 994, 994
1707265552, 1, 1, 38, 0, 0, 1.52%, 0, 0, 0, 750.00, 8141, 0, 1.52%, 994, 994
1707265552, 1, 3, 38, 0, 0, 1.52%, 0, 0, 0, 723.33, 8358, 0, 1.52%, 994, 994
1707265553, 1, 3, 38, 0, 0, 1.52%, 0, 0, 0, 740.00, 8580, 0, 1.52%, 994, 994
