unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1707223309, 0, 0, 1, 0, 0, 1.49%, 0, 0, 0, 1.50, 1, 0, 1.49%, 974, 974
1707223309, 0, 0, 3, 0, 0, 1.50%, 0, 0, 0, 138.71, 44, 0, 1.50%, 983, 983
1707223310, 0, 0, 4, 0, 0, 1.50%, 0, 0, 0, 235.88, 115, 0, 1.50%, 983, 983
1707223310, 0, 0, 5, 0, 0, 1.51%, 0, 0, 0, 284.77, 201, 0, 1.51%, 987, 987
1707223310, 0, 0, 6, 0, 0, 1.51%, 0, 0, 0, 296.67, 290, 0, 1.51%, 987, 987
1707223311, 0, 0, 7, 0, 0, 1.51%, 0, 0, 0, 298.01, 380, 0, 1.51%, 988, 988
1707223311, 0, 0, 8, 0, 0, 1.51%, 0, 0, 0, 315.61, 475, 0, 1.51%, 988, 988
1707223311, 0, 0, 8, 0, 0, 1.51%, 0, 0, 0, 323.43, 573, 0, 1.51%, 988, 988
1707223312, 0, 0, 9, 0, 0, 1.51%, 0, 0, 0, 320.00, 669, 0, 1.51%, 988, 988
1707223312, 0, 0, 11, 0, 0, 1.51%, 0, 0, 0, 324.50, 767, 0, 1.51%, 991, 991
1707223312, 0, 0, 11, 0, 0, 1.51%, 0, 0, 0, 340.00, 869, 0, 1.51%, 991, 991
1707223312, 0, 0, 11, 0, 0, 1.51%, 0, 0, 0, 328.90, 968, 0, 1.51%, 991, 991
1707223313, 0, 1, 15, 0, 0, 1.52%, 0, 0, 0, 746.67, 1192, 0, 1.52%, 994, 994
1707223313, 0, 1, 17, 0, 0, 1.52%, 0, 0, 0, 823.33, 1439, 0, 1.52%, 994, 994
1707223313, 0, 2, 18, 0, 0, 1.52%, 0, 0, 0, 830.56, 1689, 0, 1.52%, 994, 994
1707223314, 0, 4, 25, 0, 0, 1.52%, 0, 0, 0, 465.12, 1829, 0, 1.52%, 994, 994
1707223314, 0, 4, 29, 0, 0, 1.52%, 0, 0, 0, 906.67, 2101, 0, 1.52%, 994, 994
1707223314, 0, 4, 30, 0, 0, 1.52%, 0, 0, 0, 833.33, 2351, 0, 1.52%, 994, 994
1707223315, 0, 6, 30, 0, 0, 1.52%, 0, 0, 0, 633.33, 2541, 0, 1.52%, 994, 994
1707223315, 0, 6, 30, 0, 0, 1.52%, 0, 0, 0, 533.33, 2701, 0, 1.52%, 994, 994
1707223315, 0, 6, 30, 0, 0, 1.52%, 0, 0, 0, 503.33, 2852, 0, 1.52%, 994, 994
1707223315, 0, 6, 30, 0, 0, 1.52%, 0, 0, 0, 536.67, 3013, 0, 1.52%, 994, 994
1707223316, 0, 6, 30, 0, 0, 1.52%, 0, 0, 0, 553.33, 3179, 0, 1.52%, 994, 994
1707223316, 0, 6, 30, 0, 0, 1.52%, 0, 0, 0, 553.33, 3345, 0, 1.52%, 994, 994
1707223316, 0, 9, 30, 0, 0, 1.52%, 0, 0, 0, 503.31, 3497, 0, 1.52%, 994, 994
1707223317, 0, 10, 30, 0, 0, 1.52%, 0, 0, 0, 385.38, 3613, 0, 1.52%, 994, 994
1707223317, 0, 10, 30, 0, 0, 1.52%, 0, 0, 0, 448.50, 3748, 0, 1.52%, 994, 994
1707223317, 0, 10, 30, 0, 0, 1.52%, 0, 0, 0, 523.33, 3905, 0, 1.52%, 994, 994
1707223318, 0, 10, 30, 0, 0, 1.52%, 0, 0, 0, 523.33, 4062, 0, 1.52%, 994, 994
1707223318, 0, 10, 30, 0, 0, 1.52%, 0, 0, 0, 514.95, 4217, 0, 1.52%, 994, 994
1707223318, 0, 10, 30, 0, 0, 1.52%, 0, 0, 0, 526.67, 4375, 0, 1.52%, 994, 994
1707223318, 0, 13, 31, 0, 0, 1.52%, 0, 0, 0, 720.00, 4591, 0, 1.52%, 994, 994
1707223319, 0, 13, 32, 0, 0, 1.52%, 0, 0, 0, 963.33, 4880, 0, 1.52%, 994, 994
1707223319, 0, 13, 32, 0, 0, 1.52%, 0, 0, 0, 976.67, 5173, 0, 1.52%, 994, 994
1707223319, 0, 18, 32, 0, 0, 1.52%, 0, 0, 0, 747.51, 5398, 0, 1.52%, 994, 994
1707223320, 0, 24, 33, 0, 0, 1.52%, 0, 0, 0, 663.33, 5597, 0, 1.52%, 994, 994
