,all_covered_probes_x,passed_seconds,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,row_wise_mean,unix_time
93,994,31,994,994,994,994,994,994,994,994,994,994.0,1707215657
94,994,32,994,994,994,994,994,994,994,994,994,994.0,1707215658
95,994,32,994,994,994,994,994,994,994,994,994,994.0,1707215658
96,994,32,994,994,994,994,994,994,994,994,994,994.0,1707215658
97,994,33,994,994,994,994,994,994,994,994,994,994.0,1707215659
98,994,33,994,994,994,994,994,994,994,994,994,994.0,1707215659
99,994,33,994,994,994,994,994,994,994,994,994,994.0,1707215659
100,994,34,994,994,994,994,994,994,994,994,994,994.0,1707215660
101,994,34,994,994,994,994,994,994,994,994,994,994.0,1707215660
102,994,34,994,994,994,994,994,994,994,994,994,994.0,1707215660
103,994,35,994,994,994,994,994,994,994,994,994,994.0,1707215661
104,994,35,994,994,994,994,994,994,994,994,994,994.0,1707215661
105,994,35,994,994,994,994,994,994,994,994,994,994.0,1707215661
106,994,36,994,994,994,994,994,994,994,994,994,994.0,1707215662
107,994,36,994,994,994,994,994,994,994,994,994,994.0,1707215662
108,994,36,994,994,994,994,994,994,994,994,994,994.0,1707215662
109,994,37,994,994,994,994,994,994,994,994,994,994.0,1707215663
110,994,37,994,994,994,994,994,994,994,994,994,994.0,1707215663
111,994,37,994,994,994,994,994,994,994,994,994,994.0,1707215663
112,994,38,994,994,994,994,994,994,994,994,994,994.0,1707215664
113,994,38,994,994,994,994,994,994,994,994,994,994.0,1707215664
114,994,38,994,994,994,994,994,994,994,994,994,994.0,1707215664
115,994,39,994,994,994,994,994,994,994,994,994,994.0,1707215665
116,994,39,994,994,994,994,994,994,994,994,994,994.0,1707215665
117,994,39,994,994,994,994,994,994,994,994,994,994.0,1707215665
118,994,40,994,994,994,994,994,994,994,994,994,994.0,1707215666
119,994,40,994,994,994,994,994,994,994,994,994,994.0,1707215666
120,994,40,994,994,994,994,994,994,994,994,994,994.0,1707215666
121,994,41,994,994,994,994,994,994,994,994,994,994.0,1707215667
122,994,41,994,994,994,994,994,994,994,994,994,994.0,1707215667
123,994,41,994,994,994,994,994,994,994,994,994,994.0,1707215667
124,994,42,994,994,994,994,994,994,994,994,994,994.0,1707215668
125,994,42,994,994,994,994,994,994,994,994,994,994.0,1707215668
126,994,42,994,994,994,994,994,994,994,994,994,994.0,1707215668
127,994,43,994,994,994,994,994,994,994,994,994,994.0,1707215669
128,994,43,994,994,994,994,994,994,994,994,994,994.0,1707215669
129,994,43,994,994,994,994,994,994,994,994,994,994.0,1707215669
130,994,44,994,994,994,994,994,994,994,994,994,994.0,1707215670
131,994,44,994,994,994,994,994,994,994,994,994,994.0,1707215670
132,994,44,994,994,994,994,994,994,994,994,994,994.0,1707215670
133,994,45,994,994,994,994,994,994,994,994,994,994.0,1707215671
134,994,45,994,994,994,994,994,994,994,994,994,994.0,1707215671
135,994,45,994,994,994,994,994,994,994,994,994,994.0,1707215671
136,994,46,994,994,994,994,994,994,994,994,994,994.0,1707215672
137,994,46,994,994,994,994,994,994,994,994,994,994.0,1707215672
138,994,46,994,994,994,994,994,994,994,994,994,994.0,1707215672
139,994,47,994,994,994,994,994,994,994,994,994,994.0,1707215673
140,994,47,994,994,994,994,994,994,994,994,994,994.0,1707215673
141,994,47,994,994,994,994,994,994,994,994,994,994.0,1707215673
142,994,48,994,994,994,994,994,994,994,994,994,994.0,1707215674
143,994,48,994,994,994,994,994,994,994,994,994,994.0,1707215674
144,994,48,994,994,994,994,994,994,994,994,994,994.0,1707215674
145,994,49,994,994,994,994,994,994,994,994,994,994.0,1707215675
146,994,49,994,994,994,994,994,994,994,994,994,994.0,1707215675
147,994,49,994,994,994,994,994,994,994,994,994,994.0,1707215675
148,994,50,994,994,994,994,994,994,994,994,994,994.0,1707215676
149,994,50,994,994,994,994,994,994,994,994,994,994.0,1707215676
150,994,50,994,994,994,994,994,994,994,994,994,994.0,1707215676
151,994,51,994,994,994,994,994,994,994,994,994,994.0,1707215677
152,994,51,994,994,994,994,994,994,994,994,994,994.0,1707215677
153,994,51,994,994,994,994,994,994,994,994,994,994.0,1707215677
154,994,52,994,994,994,994,994,994,994,994,994,994.0,1707215678
155,994,52,994,994,994,994,994,994,994,994,994,994.0,1707215678
156,994,52,994,994,994,994,994,994,994,994,994,994.0,1707215678
157,994,53,994,994,994,994,994,994,994,994,994,994.0,1707215679
